id,team_id,name,nameEn,number,position,nationality,age,height,weight,marketValue,club
558,47,阿马泰,Daniel Amartey,2,后卫,加纳,31,186,79,800万欧,贝西克塔斯
559,47,乔丹·阿尤,Jordan Ayew,9,前锋,加纳,34,182,80,1000万欧,水晶宫
560,47,伊尼亚基·威廉姆斯,Inaki Williams,11,前锋,加纳,31,186,78,2000万欧,毕尔巴鄂竞技
561,47,萨利苏,Mohammed Salisu,4,后卫,加纳,26,191,82,1500万欧,摩纳哥
562,47,奥多伊,Callum Hudson-Odoi,7,前锋,加纳,25,177,75,1500万欧,诺丁汉森林
563,47,吉安努,Alexander Djiku,3,后卫,加纳,31,182,78,800万欧,斯特拉斯堡
564,47,阿蒂·齐吉,Lawrence Ati Zigi,1,守门员,加纳,29,185,75,500万欧,圣加仑
565,47,塞缪尔·奥乌苏,Samuel Owusu,17,中场,加纳,29,172,65,500万欧,萨格勒布迪纳摩
566,47,安托万·塞门约,Antoine Semenyo,18,前锋,加纳,25,180,75,800万欧,伯恩茅斯
567,48,阿罗约,Anibal Godoy,1,守门员,巴拿马,36,188,85,300万欧,萨普里萨
568,48,穆里略,Michael Murillo,2,后卫,巴拿马,30,182,78,500万欧,安德莱赫特
569,48,埃斯科瓦尔,Harold Cummings,3,后卫,巴拿马,34,185,80,400万欧,阿拉胡埃伦斯
570,48,戈多伊,Anibal Godoy,6,中场,巴拿马,36,182,78,500万欧,迈阿密FC
571,48,罗德里格斯,Alberto Quintero,10,中场,巴拿马,38,165,62,300万欧,普埃布拉
572,48,加布里埃尔·托雷斯,Gabriel Torres,9,前锋,巴拿马,37,180,75,400万欧,普埃布拉
573,48,迪亚斯,Ismael Diaz,11,前锋,巴拿马,28,182,75,500万欧,科尔多瓦学院
574,48,卡拉斯基利亚,Adalberto Carrasquilla,8,中场,巴拿马,27,175,70,800万欧,休斯顿迪纳摩
575,48,巴尔塞纳斯,Yoel Barcenas,17,中场,巴拿马,32,175,70,500万欧,马萨特兰
576,48,沃特曼,Cecilio Waterman,19,前锋,巴拿马,34,180,75,400万欧,科布雷萨尔
